,ParkName,UNIT_CODE,Region,State,Year,Month,RecVisits,NonRecVisits
2086,Everglades NP,EVER,Southeast ,FL,2015,11,84937,126
2087,Everglades NP,EVER,Southeast ,FL,2015,12,78953,226
2088,Everglades NP,EVER,Southeast ,FL,2016,1,116221,87
2089,Everglades NP,EVER,Southeast ,FL,2016,2,120197,74
2090,Everglades NP,EVER,Southeast ,FL,2016,3,134815,60
2091,Everglades NP,EVER,Southeast ,FL,2016,4,65054,60
2092,Everglades NP,EVER,Southeast ,FL,2016,5,73548,57
2093,Everglades NP,EVER,Southeast ,FL,2016,6,64110,45
2094,Everglades NP,EVER,Southeast ,FL,2016,7,53064,57
2095,Everglades NP,EVER,Southeast ,FL,2016,8,47351,52
2096,Everglades NP,EVER,Southeast ,FL,2016,9,44750,99
2097,Everglades NP,EVER,Southeast ,FL,2016,10,55600,165
2098,Everglades NP,EVER,Southeast ,FL,2016,11,69074,158
2099,Everglades NP,EVER,Southeast ,FL,2016,12,87123,248
2100,Everglades NP,EVER,Southeast ,FL,2017,1,194200,474
2101,Everglades NP,EVER,Southeast ,FL,2017,2,120646,1312
2102,Everglades NP,EVER,Southeast ,FL,2017,3,126818,820
2103,Everglades NP,EVER,Southeast ,FL,2017,4,98915,860
2104,Everglades NP,EVER,Southeast ,FL,2017,5,74300,519
2105,Everglades NP,EVER,Southeast ,FL,2017,6,68958,213
2106,Everglades NP,EVER,Southeast ,FL,2017,7,52425,588
2107,Everglades NP,EVER,Southeast ,FL,2017,8,85059,404
2108,Everglades NP,EVER,Southeast ,FL,2017,9,17708,46
2109,Everglades NP,EVER,Southeast ,FL,2017,10,42574,1142
2110,Everglades NP,EVER,Southeast ,FL,2017,11,49593,130
2111,Everglades NP,EVER,Southeast ,FL,2017,12,87361,258
2112,Everglades NP,EVER,Southeast ,FL,2018,1,33950,600
2113,Everglades NP,EVER,Southeast ,FL,2018,2,66837,600
2114,Everglades NP,EVER,Southeast ,FL,2018,3,45018,600
2115,Everglades NP,EVER,Southeast ,FL,2018,4,35737,600
2116,Everglades NP,EVER,Southeast ,FL,2018,5,31090,600
2117,Everglades NP,EVER,Southeast ,FL,2018,6,30697,300
2118,Everglades NP,EVER,Southeast ,FL,2018,7,36653,300
2119,Everglades NP,EVER,Southeast ,FL,2018,8,26945,300
2120,Everglades NP,EVER,Southeast ,FL,2018,9,37443,300
2121,Everglades NP,EVER,Southeast ,FL,2018,10,58920,600
2122,Everglades NP,EVER,Southeast ,FL,2018,11,74544,600
2123,Everglades NP,EVER,Southeast ,FL,2018,12,119290,600
2124,Everglades NP,EVER,Southeast ,FL,2019,1,85838,600
2125,Everglades NP,EVER,Southeast ,FL,2019,2,96953,600
2126,Everglades NP,EVER,Southeast ,FL,2019,3,146859,600
2127,Everglades NP,EVER,Southeast ,FL,2019,4,131278,600
2128,Everglades NP,EVER,Southeast ,FL,2019,5,77435,600
2129,Everglades NP,EVER,Southeast ,FL,2019,6,68267,300
2130,Everglades NP,EVER,Southeast ,FL,2019,7,63394,300
2131,Everglades NP,EVER,Southeast ,FL,2019,8,80177,300
2132,Everglades NP,EVER,Southeast ,FL,2019,9,60469,300
2133,Everglades NP,EVER,Southeast ,FL,2019,10,70222,600
2134,Everglades NP,EVER,Southeast ,FL,2019,11,103643,600
2135,Everglades NP,EVER,Southeast ,FL,2019,12,133765,600
2136,Everglades NP,EVER,Southeast ,FL,2020,1,95635,600
2137,Everglades NP,EVER,Southeast ,FL,2020,2,165994,600
2138,Everglades NP,EVER,Southeast ,FL,2020,3,99917,600
2139,Everglades NP,EVER,Southeast ,FL,2020,4,4784,600
2140,Everglades NP,EVER,Southeast ,FL,2020,5,24446,600
2141,Everglades NP,EVER,Southeast ,FL,2020,6,69851,300
2142,Everglades NP,EVER,Southeast ,FL,2020,7,43509,300
2143,Everglades NP,EVER,Southeast ,FL,2020,8,46912,300
2144,Everglades NP,EVER,Southeast ,FL,2020,9,20084,300
2145,Everglades NP,EVER,Southeast ,FL,2020,10,20795,600
2146,Everglades NP,EVER,Southeast ,FL,2020,11,30813,600
2147,Everglades NP,EVER,Southeast ,FL,2020,12,79579,600
2148,Everglades NP,EVER,Southeast ,FL,2021,1,123528,600
2149,Everglades NP,EVER,Southeast ,FL,2021,2,93812,600
2150,Everglades NP,EVER,Southeast ,FL,2021,3,82016,600
2151,Everglades NP,EVER,Southeast ,FL,2021,4,94693,600
2152,Everglades NP,EVER,Southeast ,FL,2021,5,95632,600
2153,Everglades NP,EVER,Southeast ,FL,2021,6,97092,300
2154,Everglades NP,EVER,Southeast ,FL,2021,7,74370,300
2155,Everglades NP,EVER,Southeast ,FL,2021,8,57175,300
2156,Everglades NP,EVER,Southeast ,FL,2021,9,44673,300
2157,Everglades NP,EVER,Southeast ,FL,2021,10,50173,600
2158,Everglades NP,EVER,Southeast ,FL,2021,11,60962,600
2159,Everglades NP,EVER,Southeast ,FL,2021,12,68004,600
2160,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,1,249,0
2161,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,2,148,0
2162,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,3,196,0
2163,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,4,50,0
2164,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,5,10,0
2165,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,6,2447,0
2166,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,7,3432,0
2167,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,8,3412,0
2168,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,9,738,0
2169,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,10,10,0
2170,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,11,78,0
2171,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2012,12,129,0
2172,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,1,230,0
2173,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,2,302,0
2174,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,3,127,0
2175,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,4,5,0
2176,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,5,215,0
2177,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,6,2175,0
2178,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,7,3377,13
2179,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,8,3882,8
2180,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,9,606,0
2181,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,10,0,0
2182,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,11,0,0
2183,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2013,12,93,0
2184,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,1,501,0
2185,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,2,501,0
2186,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,3,928,0
2187,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,4,218,0
2188,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,5,342,0
2189,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,6,2508,0
2190,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,7,3195,0
2191,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,8,3665,0
2192,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,9,720,0
2193,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,10,12,0
2194,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,11,12,0
2195,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2014,12,67,0
2196,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,1,137,0
2197,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,2,138,0
2198,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,3,272,0
2199,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,4,68,0
2200,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,5,354,0
2201,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,6,2071,0
2202,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,7,2968,0
2203,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,8,3393,0
2204,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,9,1100,0
2205,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,10,0,0
2206,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,11,0,0
2207,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2015,12,244,0
2208,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,1,306,0
2209,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,2,310,0
2210,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,3,389,0
2211,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,4,172,0
2212,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,5,164,0
2213,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,6,1349,0
2214,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,7,3026,0
2215,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,8,3137,0
2216,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,9,1027,0
2217,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,10,29,0
2218,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,11,18,0
2219,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2016,12,120,0
2220,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,1,198,0
2221,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,2,119,0
2222,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,3,280,0
2223,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,4,155,0
2224,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,5,355,0
2225,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,6,2364,0
2226,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,7,3145,0
2227,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,8,3533,0
2228,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,9,1013,0
2229,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,10,15,0
2230,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,11,0,0
2231,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2017,12,0,0
2232,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,1,15,0
2233,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,2,0,0
2234,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,3,280,0
2235,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,4,155,0
2236,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,5,226,0
2237,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,6,1949,0
2238,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,7,2797,0
2239,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,8,2980,0
2240,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,9,1153,0
2241,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,10,36,0
2242,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,11,0,0
2243,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2018,12,0,0
2244,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,1,0,0
2245,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,2,0,0
2246,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,3,74,0
2247,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,4,91,0
2248,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,5,454,0
2249,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,6,647,0
2250,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,7,2852,0
2251,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,8,5399,0
2252,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,9,966,0
2253,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,10,35,0
2254,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,11,0,0
2255,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2019,12,0,0
2256,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,1,0,0
2257,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,2,0,0
2258,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,3,0,0
2259,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,4,0,0
2260,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,5,0,0
2261,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,6,5,0
2262,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,7,1178,0
2263,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,8,1195,0
2264,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,9,477,0
2265,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,10,17,0
2266,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,11,0,0
2267,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2020,12,0,0
2268,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,1,0,0
2269,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,2,0,0
2270,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,3,0,0
2271,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,4,0,0
2272,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,5,202,0
2273,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,6,1686,0
2274,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,7,2355,0
2275,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,8,2196,0
2276,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,9,923,0
2277,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,10,0,0
2278,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,11,0,0
2279,Gates of the Arctic NP & PRES,GAAR,Alaska,AK,2021,12,0,0
2280,Gateway Arch NP,JEFF,Midwest ,MO,2012,1,56326,9644
2281,Gateway Arch NP,JEFF,Midwest ,MO,2012,2,67671,13110
2282,Gateway Arch NP,JEFF,Midwest ,MO,2012,3,187038,23983
2283,Gateway Arch NP,JEFF,Midwest ,MO,2012,4,172210,18953
2284,Gateway Arch NP,JEFF,Midwest ,MO,2012,5,197670,21976
2285,Gateway Arch NP,JEFF,Midwest ,MO,2012,6,284592,28582
2286,Gateway Arch NP,JEFF,Midwest ,MO,2012,7,805362,36088
2287,Gateway Arch NP,JEFF,Midwest ,MO,2012,8,243878,27576
2288,Gateway Arch NP,JEFF,Midwest ,MO,2012,9,152261,18958
2289,Gateway Arch NP,JEFF,Midwest ,MO,2012,10,139189,19384
2290,Gateway Arch NP,JEFF,Midwest ,MO,2012,11,105522,14238
2291,Gateway Arch NP,JEFF,Midwest ,MO,2012,12,85007,12748
2292,Gateway Arch NP,JEFF,Midwest ,MO,2013,1,57737,8973
2293,Gateway Arch NP,JEFF,Midwest ,MO,2013,2,60013,10896
2294,Gateway Arch NP,JEFF,Midwest ,MO,2013,3,163183,21957
2295,Gateway Arch NP,JEFF,Midwest ,MO,2013,4,153434,20423
2296,Gateway Arch NP,JEFF,Midwest ,MO,2013,5,196822,26309
2297,Gateway Arch NP,JEFF,Midwest ,MO,2013,6,265408,37430
2298,Gateway Arch NP,JEFF,Midwest ,MO,2013,7,809266,43685
2299,Gateway Arch NP,JEFF,Midwest ,MO,2013,8,274111,34327
2300,Gateway Arch NP,JEFF,Midwest ,MO,2013,9,148261,22271
2301,Gateway Arch NP,JEFF,Midwest ,MO,2013,10,68067,9079
2302,Gateway Arch NP,JEFF,Midwest ,MO,2013,11,109961,13031
2303,Gateway Arch NP,JEFF,Midwest ,MO,2013,12,70995,13354
2304,Gateway Arch NP,JEFF,Midwest ,MO,2014,1,46152,8183
2305,Gateway Arch NP,JEFF,Midwest ,MO,2014,2,46773,8327
2306,Gateway Arch NP,JEFF,Midwest ,MO,2014,3,157328,15397
2307,Gateway Arch NP,JEFF,Midwest ,MO,2014,4,155470,11211
2308,Gateway Arch NP,JEFF,Midwest ,MO,2014,5,195476,17244
2309,Gateway Arch NP,JEFF,Midwest ,MO,2014,6,262197,25568
2310,Gateway Arch NP,JEFF,Midwest ,MO,2014,7,343547,30590
2311,Gateway Arch NP,JEFF,Midwest ,MO,2014,8,248366,22266
2312,Gateway Arch NP,JEFF,Midwest ,MO,2014,9,113843,12802
2313,Gateway Arch NP,JEFF,Midwest ,MO,2014,10,115680,13333
2314,Gateway Arch NP,JEFF,Midwest ,MO,2014,11,73153,8806
2315,Gateway Arch NP,JEFF,Midwest ,MO,2014,12,59106,0
2316,Gateway Arch NP,JEFF,Midwest ,MO,2015,1,51474,0
2317,Gateway Arch NP,JEFF,Midwest ,MO,2015,2,39539,0
2318,Gateway Arch NP,JEFF,Midwest ,MO,2015,3,130502,0
2319,Gateway Arch NP,JEFF,Midwest ,MO,2015,4,137609,0
2320,Gateway Arch NP,JEFF,Midwest ,MO,2015,5,179949,0
2321,Gateway Arch NP,JEFF,Midwest ,MO,2015,6,236179,0
2322,Gateway Arch NP,JEFF,Midwest ,MO,2015,7,306785,0
2323,Gateway Arch NP,JEFF,Midwest ,MO,2015,8,213293,0
2324,Gateway Arch NP,JEFF,Midwest ,MO,2015,9,135086,0
2325,Gateway Arch NP,JEFF,Midwest ,MO,2015,10,115196,0
2326,Gateway Arch NP,JEFF,Midwest ,MO,2015,11,85422,0
2327,Gateway Arch NP,JEFF,Midwest ,MO,2015,12,67622,0
2328,Gateway Arch NP,JEFF,Midwest ,MO,2016,1,16552,0
2329,Gateway Arch NP,JEFF,Midwest ,MO,2016,2,8387,0
2330,Gateway Arch NP,JEFF,Midwest ,MO,2016,3,8387,0
2331,Gateway Arch NP,JEFF,Midwest ,MO,2016,4,98719,0
2332,Gateway Arch NP,JEFF,Midwest ,MO,2016,5,138336,0
2333,Gateway Arch NP,JEFF,Midwest ,MO,2016,6,207288,0
2334,Gateway Arch NP,JEFF,Midwest ,MO,2016,7,264652,0
2335,Gateway Arch NP,JEFF,Midwest ,MO,2016,8,173446,0
2336,Gateway Arch NP,JEFF,Midwest ,MO,2016,9,120732,0
2337,Gateway Arch NP,JEFF,Midwest ,MO,2016,10,119830,0
