,ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry
244,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2016,5,125129,94,918122,94,0,0,38,848,0
245,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2016,6,168754,94,1236584,94,0,0,0,760,0
246,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2016,7,95607,94,700271,94,0,0,0,852,0
247,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2016,8,76688,94,560797,94,0,0,0,125,0
248,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2016,9,114739,94,840130,94,0,0,0,185,0
249,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2016,10,80555,94,589224,94,0,0,0,398,0
250,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2016,11,71550,94,524461,94,0,0,0,375,0
251,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2016,12,54116,94,396215,94,0,0,0,612,0
252,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,1,78345,94,572505,94,0,0,0,1898,0
253,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,2,66001,94,483369,94,0,0,0,1102,0
254,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,3,123078,94,901783,94,0,0,0,2335,0
255,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,4,136039,94,995623,94,0,0,0,1860,0
256,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,5,159830,94,1170855,94,0,0,0,972,0
257,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,6,155205,94,1136506,94,0,0,0,212,0
258,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,7,101734,94,744805,94,0,0,0,238,0
259,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,8,108241,94,790744,94,0,0,0,702,0
260,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,9,73079,94,534449,94,0,0,0,100,0
261,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,10,72335,94,529213,94,0,0,0,240,0
262,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,11,72869,94,532334,94,0,0,0,192,0
263,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2017,12,74879,94,546620,94,0,0,0,1168,0
264,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,1,61853,94,452308,94,0,0,0,725,0
265,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,2,66915,94,488480,94,0,0,0,985,0
266,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,3,122355,94,893775,94,0,0,0,1675,0
267,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,4,122647,94,895322,94,0,0,0,628,0
268,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,5,128543,94,939927,94,0,0,0,352,0
269,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,6,110865,94,811847,94,0,0,0,362,0
270,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,7,130668,94,953876,94,0,0,0,232,0
271,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,8,100470,94,733431,94,0,0,0,168,0
272,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,9,77633,94,568672,94,0,0,0,52,0
273,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,10,69516,94,510392,94,0,0,0,372,0
274,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,11,59782,94,437387,94,0,0,0,1078,0
275,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2018,12,60523,94,441819,94,0,0,0,0,0
276,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,1,64128,94,468134,94,0,0,0,1975,0
277,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,2,70392,94,514250,94,0,0,0,2902,0
278,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,3,73512,94,538585,94,0,0,0,1910,0
279,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,4,132270,94,966935,94,0,0,0,635,0
280,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,5,133542,94,977779,94,0,0,0,252,0
281,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,6,110780,94,812593,94,0,0,0,185,0
282,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,7,145472,94,1065259,94,0,0,0,132,0
283,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,8,123571,94,903435,94,0,0,0,35,0
284,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,9,94169,94,689186,94,0,0,0,78,0
285,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,10,131963,94,964113,94,0,0,0,410,0
286,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,11,88876,94,651330,94,0,0,0,808,0
287,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2019,12,99225,94,732924,94,0,0,0,870,0
288,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,1,64740,94,473574,94,0,0,0,1385,0
289,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,2,74908,94,547802,94,0,0,0,1590,0
290,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,3,130920,94,957468,94,0,0,0,662,0
291,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,4,122962,94,897620,94,0,0,0,0,0
292,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,5,155682,94,1136479,94,0,0,0,0,0
293,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,6,162016,94,1182720,94,0,0,0,100,0
294,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,7,133179,94,972205,94,0,0,0,130,0
295,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,8,147118,94,1073960,94,0,0,0,38,0
296,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,9,133583,94,975157,94,0,0,0,132,0
297,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,10,124343,94,907701,94,0,0,0,575,0
298,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,11,85430,94,625163,94,0,0,0,1652,0
299,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2020,12,89258,94,653262,94,0,0,0,1422,0
300,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,1,0,0,0,0,0,0,0,0,0
301,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,2,0,0,0,0,0,0,0,0,0
302,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,3,0,0,0,0,0,0,0,0,0
303,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,4,0,0,0,0,0,0,0,0,0
304,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,5,0,0,0,0,0,0,0,0,0
305,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,6,20,0,1200,0,0,0,0,0,50
306,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,7,35,0,1920,0,0,0,0,0,80
307,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,8,35,0,1920,0,0,0,0,0,80
308,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,9,10,0,600,0,0,0,0,0,25
309,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,10,0,0,0,0,0,0,0,0,0
310,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,11,0,0,0,0,0,0,0,0,0
311,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2016,12,0,0,0,0,0,0,0,0,0
312,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,1,0,0,0,0,0,0,0,0,0
313,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,2,0,0,0,0,0,0,0,0,0
314,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,3,0,0,0,0,0,0,0,0,0
315,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,4,0,0,0,0,0,0,0,0,0
316,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,5,0,0,0,0,0,0,0,0,0
317,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,6,20,0,1200,0,0,0,0,0,50
318,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,7,35,0,1920,0,0,0,0,0,80
319,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,8,35,0,1920,0,0,0,0,0,80
320,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,9,10,0,600,0,0,0,0,0,25
321,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,10,0,0,0,0,0,0,0,0,0
322,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,11,0,0,0,0,0,0,0,0,0
323,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2017,12,0,0,0,0,0,0,0,0,0
324,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,1,0,0,0,0,0,0,0,0,0
325,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,2,0,0,0,0,0,0,0,0,0
326,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,3,0,0,0,0,0,0,0,0,0
327,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,4,0,0,0,0,0,0,0,0,0
328,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,5,0,0,0,0,0,0,0,0,0
329,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,6,20,0,1200,0,0,0,0,0,50
330,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,7,35,0,1920,0,0,0,0,0,80
331,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,8,35,0,1920,0,0,0,0,0,80
332,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,9,10,0,600,0,0,0,0,0,25
333,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,10,0,0,0,0,0,0,0,0,0
334,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,11,0,0,0,0,0,0,0,0,0
335,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2018,12,0,0,0,0,0,0,0,0,0
336,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,1,0,0,0,0,0,0,0,0,0
337,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,2,0,0,0,0,0,0,0,0,0
338,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,3,0,0,0,0,0,0,0,0,0
339,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,4,0,0,0,0,0,0,0,0,0
340,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,5,0,0,0,0,0,0,0,0,0
341,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,6,20,0,1200,0,0,0,0,0,50
342,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,7,35,0,1920,0,0,0,0,0,80
343,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,8,35,0,1920,0,0,0,0,0,80
344,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,9,10,0,480,0,0,0,0,0,20
345,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,10,0,0,0,0,0,0,0,0,0
346,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,11,0,0,0,0,0,0,0,0,0
347,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2019,12,0,0,0,0,0,0,0,0,0
348,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,1,0,0,0,0,0,0,0,0,0
349,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,2,0,0,0,0,0,0,0,0,0
350,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,3,0,0,0,0,0,0,0,0,0
351,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,4,0,0,0,0,0,0,0,0,0
352,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,5,0,0,0,0,0,0,0,0,0
353,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,6,12,0,720,0,0,0,0,0,30
354,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,7,6,0,864,0,0,0,0,0,36
355,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,8,4,0,12,0,0,0,0,0,0
356,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,9,14,0,3572,0,0,0,0,0,145
357,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,10,0,0,0,0,0,0,0,0,0
358,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,11,0,0,0,0,0,0,0,0,0
359,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2020,12,0,0,0,0,0,0,0,0,0
360,Arches NP,ARCH,National Park,Intermountain ,UT,2016,1,20311,0,72727,0,0,0,274,197,21
361,Arches NP,ARCH,National Park,Intermountain ,UT,2016,2,33200,0,132404,0,0,0,850,451,34
362,Arches NP,ARCH,National Park,Intermountain ,UT,2016,3,119122,0,486543,0,0,0,2786,1674,314
363,Arches NP,ARCH,National Park,Intermountain ,UT,2016,4,151112,0,611948,0,0,0,3172,2157,199
364,Arches NP,ARCH,National Park,Intermountain ,UT,2016,5,201718,0,771336,0,0,0,3632,2217,296
365,Arches NP,ARCH,National Park,Intermountain ,UT,2016,6,211706,0,782674,0,0,0,3356,1520,123
366,Arches NP,ARCH,National Park,Intermountain ,UT,2016,7,210359,0,742619,0,0,0,2740,1709,87
367,Arches NP,ARCH,National Park,Intermountain ,UT,2016,8,188340,0,699903,0,0,0,2946,2273,84
368,Arches NP,ARCH,National Park,Intermountain ,UT,2016,9,200906,0,750232,0,0,0,3027,2217,16
369,Arches NP,ARCH,National Park,Intermountain ,UT,2016,10,146250,0,574264,0,0,0,2808,2150,0
370,Arches NP,ARCH,National Park,Intermountain ,UT,2016,11,69404,0,311656,0,0,0,2047,1956,0
371,Arches NP,ARCH,National Park,Intermountain ,UT,2016,12,33290,0,112944,0,0,0,408,137,0
372,Arches NP,ARCH,National Park,Intermountain ,UT,2017,1,21549,0,75475,0,0,0,338,113,0
373,Arches NP,ARCH,National Park,Intermountain ,UT,2017,2,38248,0,149247,0,0,0,886,552,0
374,Arches NP,ARCH,National Park,Intermountain ,UT,2017,3,128508,0,385669,0,0,0,0,0,6
375,Arches NP,ARCH,National Park,Intermountain ,UT,2017,4,155286,0,466003,0,0,0,0,0,6
376,Arches NP,ARCH,National Park,Intermountain ,UT,2017,5,188726,0,566777,0,0,0,0,0,25
377,Arches NP,ARCH,National Park,Intermountain ,UT,2017,6,193060,0,579253,0,0,0,0,0,3
378,Arches NP,ARCH,National Park,Intermountain ,UT,2017,7,192767,0,578374,0,0,0,0,0,3
379,Arches NP,ARCH,National Park,Intermountain ,UT,2017,8,177764,0,533461,0,0,0,0,0,7
380,Arches NP,ARCH,National Park,Intermountain ,UT,2017,9,187603,0,563025,0,0,0,0,0,9
381,Arches NP,ARCH,National Park,Intermountain ,UT,2017,10,138325,0,415096,0,0,0,0,0,5
382,Arches NP,ARCH,National Park,Intermountain ,UT,2017,11,72867,0,218600,0,0,0,0,0,0
383,Arches NP,ARCH,National Park,Intermountain ,UT,2017,12,44325,0,141697,0,0,0,202,161,1
384,Arches NP,ARCH,National Park,Intermountain ,UT,2018,1,31810,0,107123,0,0,0,230,257,0
385,Arches NP,ARCH,National Park,Intermountain ,UT,2018,2,40325,0,155111,0,0,0,732,602,6
386,Arches NP,ARCH,National Park,Intermountain ,UT,2018,3,134951,0,438754,0,0,0,559,408,40
387,Arches NP,ARCH,National Park,Intermountain ,UT,2018,4,167156,0,611537,0,0,0,1631,2219,40
388,Arches NP,ARCH,National Park,Intermountain ,UT,2018,5,215255,0,757596,0,0,0,1720,2271,90
389,Arches NP,ARCH,National Park,Intermountain ,UT,2018,6,214443,0,754762,0,0,0,2562,1631,32
390,Arches NP,ARCH,National Park,Intermountain ,UT,2018,7,205493,0,728454,0,0,0,2244,1801,23
391,Arches NP,ARCH,National Park,Intermountain ,UT,2018,8,183840,0,646442,0,0,0,2060,1431,47
392,Arches NP,ARCH,National Park,Intermountain ,UT,2018,9,206254,0,683816,0,0,0,1334,1253,28
393,Arches NP,ARCH,National Park,Intermountain ,UT,2018,10,147996,0,563609,0,0,0,2618,2165,33
394,Arches NP,ARCH,National Park,Intermountain ,UT,2018,11,74155,0,322920,0,0,0,2006,1903,25
395,Arches NP,ARCH,National Park,Intermountain ,UT,2018,12,41879,0,136735,0,0,0,242,216,4
396,Arches NP,ARCH,National Park,Intermountain ,UT,2019,1,21499,0,66975,0,0,0,48,55,0
397,Arches NP,ARCH,National Park,Intermountain ,UT,2019,2,30239,0,90766,0,0,0,0,0,2
398,Arches NP,ARCH,National Park,Intermountain ,UT,2019,3,132191,0,432543,0,0,0,578,451,64
399,Arches NP,ARCH,National Park,Intermountain ,UT,2019,4,168788,0,610290,0,0,0,1612,2130,46
400,Arches NP,ARCH,National Park,Intermountain ,UT,2019,5,217474,0,763628,0,0,0,1720,2271,64
401,Arches NP,ARCH,National Park,Intermountain ,UT,2019,6,225206,0,792881,0,0,0,2754,1828,59
402,Arches NP,ARCH,National Park,Intermountain ,UT,2019,7,208993,0,753288,0,0,0,2916,1855,23
403,Arches NP,ARCH,National Park,Intermountain ,UT,2019,8,184890,0,652632,0,0,0,2025,1704,47
404,Arches NP,ARCH,National Park,Intermountain ,UT,2019,9,207857,0,729850,0,0,0,2128,1650,28
405,Arches NP,ARCH,National Park,Intermountain ,UT,2019,10,149764,0,589552,0,0,0,2340,2371,45
406,Arches NP,ARCH,National Park,Intermountain ,UT,2019,11,73420,0,297890,0,0,0,1121,1745,25
407,Arches NP,ARCH,National Park,Intermountain ,UT,2019,12,39381,0,132524,0,0,0,281,230,2
408,Arches NP,ARCH,National Park,Intermountain ,UT,2020,1,28462,0,89937,0,0,0,48,142,0
409,Arches NP,ARCH,National Park,Intermountain ,UT,2020,2,42416,0,153428,0,0,0,641,444,6
410,Arches NP,ARCH,National Park,Intermountain ,UT,2020,3,81623,0,279597,0,0,0,597,726,28
411,Arches NP,ARCH,National Park,Intermountain ,UT,2020,4,0,0,0,0,0,0,0,0,0
412,Arches NP,ARCH,National Park,Intermountain ,UT,2020,5,13832,0,41496,0,0,0,0,0,0
413,Arches NP,ARCH,National Park,Intermountain ,UT,2020,6,163699,0,491098,0,0,0,0,0,0
414,Arches NP,ARCH,National Park,Intermountain ,UT,2020,7,193824,0,630813,0,0,0,1058,770,0
415,Arches NP,ARCH,National Park,Intermountain ,UT,2020,8,164539,0,600106,0,0,0,2068,1874,0
416,Arches NP,ARCH,National Park,Intermountain ,UT,2020,9,203866,0,752195,0,0,0,2740,2406,0
417,Arches NP,ARCH,National Park,Intermountain ,UT,2020,10,177864,0,650219,0,0,0,1896,2294,0
418,Arches NP,ARCH,National Park,Intermountain ,UT,2020,11,103916,0,398570,0,0,0,1142,1771,0
419,Arches NP,ARCH,National Park,Intermountain ,UT,2020,12,64042,0,201400,0,0,0,192,194,0
420,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,1,955,67,1432,67,0,0,0,0,0
421,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,2,1635,120,2452,120,0,0,0,0,0
422,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,3,4296,178,6444,178,0,0,0,0,0
423,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,4,5416,145,8124,145,0,0,0,0,0
424,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,5,7084,230,10626,230,0,0,0,0,0
425,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,6,6698,243,10047,243,0,0,0,0,0
426,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,7,8127,316,12190,316,0,0,0,0,0
427,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,8,5895,316,8842,316,0,0,0,0,0
428,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,9,6692,325,10038,325,0,0,0,0,0
429,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,10,5289,192,7934,192,0,0,0,0,0
430,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,11,2965,76,4448,76,0,0,0,0,0
431,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2016,12,2640,32,3960,32,0,0,0,0,0
432,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,1,1244,87,1866,87,0,0,0,0,0
433,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,2,1932,74,2898,74,0,0,0,0,0
434,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,3,4637,222,6956,222,0,0,0,0,0
435,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,4,5450,153,8175,153,0,0,0,0,0
436,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,5,5766,174,8649,174,0,0,0,0,0
437,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,6,7081,321,10622,321,0,0,0,0,0
438,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,7,8190,306,12285,306,0,0,0,0,0
439,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,8,5553,93,8330,93,0,0,0,0,0
440,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,9,4042,86,6063,86,0,0,0,0,0
441,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,10,4222,162,6333,162,0,0,0,0,0
442,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,11,2003,85,3004,85,0,0,0,0,0
443,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2017,12,2636,72,3954,72,0,0,0,0,0
444,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,1,1779,80,2668,80,0,0,0,0,0
445,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,2,1870,61,2805,61,0,0,0,0,0
446,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,3,3892,114,5838,114,0,0,0,0,0
447,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,4,4952,134,7428,134,0,0,0,0,0
448,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,5,5403,214,8104,214,0,0,0,0,0
449,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,6,7315,140,10972,140,0,0,0,0,0
450,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,7,7894,325,11841,325,0,0,0,0,0
451,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,8,5426,142,8139,142,0,0,0,0,0
452,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,9,5743,167,8614,167,0,0,0,0,0
453,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,10,5253,178,7880,178,0,0,0,0,0
454,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,11,3190,184,4785,184,0,0,0,0,0
455,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2018,12,2216,154,3324,154,0,0,0,0,0
456,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,1,438,26,657,26,0,0,0,0,0
457,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,2,1207,119,1810,119,0,0,0,0,0
458,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,3,4174,183,6261,183,0,0,0,0,0
459,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,4,5296,213,7944,213,0,0,0,0,0
460,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,5,6799,263,10198,263,0,0,0,0,0
461,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,6,9223,274,13834,274,0,0,0,0,0
462,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,7,9167,343,13750,343,0,0,0,0,0
463,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,8,6361,221,9542,221,0,0,0,0,0
464,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,9,7593,286,11390,286,0,0,0,0,0
465,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,10,7869,304,11804,304,0,0,0,0,0
466,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,11,2605,205,3908,205,0,0,0,0,0
467,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2019,12,3045,226,4568,226,0,0,0,0,0
468,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2020,1,1728,200,2592,200,0,0,0,0,0
469,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2020,2,2083,187,3124,187,0,0,0,0,0
470,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2020,3,3221,173,4832,173,0,0,0,0,0
471,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2020,4,1615,115,2422,115,0,0,0,0,0
472,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2020,5,1963,118,2944,118,0,0,0,0,0
473,Aztec Ruins NM,AZRU,National Monument,Intermountain ,NM,2020,6,2364,118,3546,118,0,0,0,0,0
