,ParkName,UnitCode,Region,State,Year,Month,RecVisits,NonRecVisits,RecHours,NonRecHours,TentCampers,RVCampers,Backcountry,RecHrsRange,cluster
1306,Channel Islands NP,CHIS,Pacific West ,CA,2020,11,16745,566,315144,566,0,0,801,Usual usage,pink
1307,Channel Islands NP,CHIS,Pacific West ,CA,2020,12,3011,134,72264,134,0,0,0,Low usage,pink
1308,Channel Islands NP,CHIS,Pacific West ,CA,2021,1,1684,742,40416,742,0,0,8,Low usage,pink
1309,Channel Islands NP,CHIS,Pacific West ,CA,2021,2,13176,565,304770,565,0,0,254,Usual usage,pink
1310,Channel Islands NP,CHIS,Pacific West ,CA,2021,3,13914,857,249223,857,0,0,1136,Usual usage,pink
1311,Channel Islands NP,CHIS,Pacific West ,CA,2021,4,22512,929,321388,929,0,0,1832,Usual usage,pink
1312,Channel Islands NP,CHIS,Pacific West ,CA,2021,5,28239,862,410220,862,0,0,2691,Usual usage,pink
1313,Channel Islands NP,CHIS,Pacific West ,CA,2021,6,40977,993,635779,993,0,0,2776,High usage,pink
1314,Channel Islands NP,CHIS,Pacific West ,CA,2021,7,41381,1016,539324,1016,0,0,3014,High usage,pink
1315,Channel Islands NP,CHIS,Pacific West ,CA,2021,8,36839,1157,530506,1157,0,0,3254,High usage,pink
1316,Channel Islands NP,CHIS,Pacific West ,CA,2021,9,37121,1575,620060,1575,0,0,3632,High usage,pink
1317,Channel Islands NP,CHIS,Pacific West ,CA,2021,10,35612,1086,604112,1086,0,0,2965,High usage,pink
1318,Channel Islands NP,CHIS,Pacific West ,CA,2021,11,30330,1314,458213,1314,0,0,2255,Usual usage,pink
1319,Channel Islands NP,CHIS,Pacific West ,CA,2021,12,17467,1002,194476,1002,0,0,712,Usual usage,pink
1320,Congaree NP,CONG,Southeast ,SC,2012,1,8132,0,33995,0,0,0,132,Low usage,pink
1321,Congaree NP,CONG,Southeast ,SC,2012,2,6641,0,30424,0,0,0,100,Low usage,pink
1322,Congaree NP,CONG,Southeast ,SC,2012,3,11524,0,48312,0,0,0,104,Low usage,pink
1323,Congaree NP,CONG,Southeast ,SC,2012,4,11967,0,52342,0,0,0,79,Low usage,pink
1324,Congaree NP,CONG,Southeast ,SC,2012,5,14102,0,52127,0,0,0,125,Low usage,pink
1325,Congaree NP,CONG,Southeast ,SC,2012,6,6388,0,23205,0,0,0,55,Low usage,pink
1326,Congaree NP,CONG,Southeast ,SC,2012,7,8362,0,30025,0,0,0,19,Low usage,pink
1327,Congaree NP,CONG,Southeast ,SC,2012,8,7088,0,23744,0,0,0,17,Low usage,pink
1328,Congaree NP,CONG,Southeast ,SC,2012,9,8501,0,31324,0,0,0,25,Low usage,pink
1329,Congaree NP,CONG,Southeast ,SC,2012,10,11004,0,44552,0,0,0,51,Low usage,pink
1330,Congaree NP,CONG,Southeast ,SC,2012,11,9470,0,40769,0,0,0,105,Low usage,pink
1331,Congaree NP,CONG,Southeast ,SC,2012,12,6506,0,26158,0,0,0,55,Low usage,pink
1332,Congaree NP,CONG,Southeast ,SC,2013,1,10098,0,34834,0,0,0,100,Low usage,pink
1333,Congaree NP,CONG,Southeast ,SC,2013,2,6197,0,28371,0,0,0,85,Low usage,pink
1334,Congaree NP,CONG,Southeast ,SC,2013,3,12453,0,49820,0,0,0,85,Low usage,pink
1335,Congaree NP,CONG,Southeast ,SC,2013,4,14120,0,62020,0,0,0,83,Low usage,pink
1336,Congaree NP,CONG,Southeast ,SC,2013,5,12612,0,49836,0,0,0,75,Low usage,pink
1337,Congaree NP,CONG,Southeast ,SC,2013,6,11977,0,40970,0,0,0,29,Low usage,pink
1338,Congaree NP,CONG,Southeast ,SC,2013,7,11859,0,39378,0,0,0,6,Low usage,pink
1339,Congaree NP,CONG,Southeast ,SC,2013,8,8064,0,26891,0,0,0,13,Low usage,pink
1340,Congaree NP,CONG,Southeast ,SC,2013,9,8220,0,29920,0,0,0,12,Low usage,pink
1341,Congaree NP,CONG,Southeast ,SC,2013,10,6794,0,25302,0,0,0,6,Low usage,pink
1342,Congaree NP,CONG,Southeast ,SC,2013,11,11044,0,38312,0,0,0,28,Low usage,pink
1343,Congaree NP,CONG,Southeast ,SC,2013,12,6902,0,24087,0,0,0,57,Low usage,pink
1344,Congaree NP,CONG,Southeast ,SC,2014,1,7994,0,25681,0,0,0,21,Low usage,pink
1345,Congaree NP,CONG,Southeast ,SC,2014,2,7710,0,30850,0,0,0,39,Low usage,pink
1346,Congaree NP,CONG,Southeast ,SC,2014,3,12177,0,45651,0,0,0,24,Low usage,pink
1347,Congaree NP,CONG,Southeast ,SC,2014,4,16771,0,60272,0,0,0,58,Low usage,pink
1348,Congaree NP,CONG,Southeast ,SC,2014,5,9351,0,33014,0,0,0,52,Low usage,pink
1349,Congaree NP,CONG,Southeast ,SC,2014,6,9408,0,31603,0,0,0,15,Low usage,pink
1350,Congaree NP,CONG,Southeast ,SC,2014,7,7909,0,26107,0,0,0,15,Low usage,pink
1351,Congaree NP,CONG,Southeast ,SC,2014,8,9751,0,32812,0,0,0,71,Low usage,pink
1352,Congaree NP,CONG,Southeast ,SC,2014,9,9756,0,31489,0,0,0,4,Low usage,pink
1353,Congaree NP,CONG,Southeast ,SC,2014,10,11901,0,43402,0,0,0,22,Low usage,pink
1354,Congaree NP,CONG,Southeast ,SC,2014,11,10325,0,38415,0,0,0,120,Low usage,pink
1355,Congaree NP,CONG,Southeast ,SC,2014,12,7069,0,24248,0,0,0,19,Low usage,pink
1356,Congaree NP,CONG,Southeast ,SC,2015,1,3435,0,15804,0,0,0,34,Low usage,pink
1357,Congaree NP,CONG,Southeast ,SC,2015,2,6068,0,24885,0,0,0,50,Low usage,pink
1358,Congaree NP,CONG,Southeast ,SC,2015,3,11150,0,49411,0,0,0,67,Low usage,pink
1359,Congaree NP,CONG,Southeast ,SC,2015,4,10804,0,45592,0,0,0,56,Low usage,pink
1360,Congaree NP,CONG,Southeast ,SC,2015,5,10988,0,42624,0,0,0,50,Low usage,pink
1361,Congaree NP,CONG,Southeast ,SC,2015,6,7964,0,27612,0,0,0,40,Low usage,pink
1362,Congaree NP,CONG,Southeast ,SC,2015,7,8640,0,30580,0,0,0,13,Low usage,pink
1363,Congaree NP,CONG,Southeast ,SC,2015,8,4946,0,18258,0,0,0,33,Low usage,pink
1364,Congaree NP,CONG,Southeast ,SC,2015,9,3880,0,15501,0,0,0,25,Low usage,pink
1365,Congaree NP,CONG,Southeast ,SC,2015,10,4158,0,14534,0,0,0,6,Low usage,pink
1366,Congaree NP,CONG,Southeast ,SC,2015,11,8935,0,30306,0,0,0,8,Low usage,pink
1367,Congaree NP,CONG,Southeast ,SC,2015,12,6545,0,20955,0,0,0,5,Low usage,pink
1368,Congaree NP,CONG,Southeast ,SC,2016,1,6850,0,21891,0,0,0,0,Low usage,pink
1369,Congaree NP,CONG,Southeast ,SC,2016,2,6556,0,26109,0,0,0,0,Low usage,pink
1370,Congaree NP,CONG,Southeast ,SC,2016,3,19387,0,79682,0,0,0,0,Low usage,pink
1371,Congaree NP,CONG,Southeast ,SC,2016,4,14227,0,56002,0,0,0,0,Low usage,pink
1372,Congaree NP,CONG,Southeast ,SC,2016,5,16201,0,66263,0,0,0,50,Low usage,pink
1373,Congaree NP,CONG,Southeast ,SC,2016,6,13592,0,48437,0,0,0,21,Low usage,pink
1374,Congaree NP,CONG,Southeast ,SC,2016,7,8229,0,30427,0,0,0,6,Low usage,pink
1375,Congaree NP,CONG,Southeast ,SC,2016,8,11052,0,39176,0,0,0,26,Low usage,pink
1376,Congaree NP,CONG,Southeast ,SC,2016,9,11646,0,45538,0,0,0,33,Low usage,pink
1377,Congaree NP,CONG,Southeast ,SC,2016,10,12749,0,48546,0,0,0,19,Low usage,pink
1378,Congaree NP,CONG,Southeast ,SC,2016,11,10792,0,52375,0,0,0,78,Low usage,pink
1379,Congaree NP,CONG,Southeast ,SC,2016,12,12562,0,47926,0,0,0,53,Low usage,pink
1380,Congaree NP,CONG,Southeast ,SC,2017,1,7458,0,32593,0,0,0,71,Low usage,pink
1381,Congaree NP,CONG,Southeast ,SC,2017,2,13388,0,60343,0,0,0,137,Low usage,pink
1382,Congaree NP,CONG,Southeast ,SC,2017,3,21778,0,100894,0,0,0,219,Usual usage,pink
1383,Congaree NP,CONG,Southeast ,SC,2017,4,18696,0,85687,0,0,0,154,Low usage,pink
1384,Congaree NP,CONG,Southeast ,SC,2017,5,18947,0,81662,0,0,0,154,Low usage,pink
1385,Congaree NP,CONG,Southeast ,SC,2017,6,14104,0,58231,0,0,0,178,Low usage,pink
1386,Congaree NP,CONG,Southeast ,SC,2017,7,10278,0,39313,0,0,0,26,Low usage,pink
1387,Congaree NP,CONG,Southeast ,SC,2017,8,13638,0,56154,0,0,0,178,Low usage,pink
1388,Congaree NP,CONG,Southeast ,SC,2017,9,7821,0,33984,0,0,0,50,Low usage,pink
1389,Congaree NP,CONG,Southeast ,SC,2017,10,11712,0,56016,0,0,0,84,Low usage,pink
1390,Congaree NP,CONG,Southeast ,SC,2017,11,13307,0,60142,0,0,0,84,Low usage,pink
1391,Congaree NP,CONG,Southeast ,SC,2017,12,8468,0,38564,0,0,0,89,Low usage,pink
1392,Congaree NP,CONG,Southeast ,SC,2018,1,7186,0,29458,0,0,0,34,Low usage,pink
1393,Congaree NP,CONG,Southeast ,SC,2018,2,11166,0,52279,0,0,0,139,Low usage,pink
1394,Congaree NP,CONG,Southeast ,SC,2018,3,21238,0,96635,0,0,0,350,Low usage,pink
1395,Congaree NP,CONG,Southeast ,SC,2018,4,14186,0,71938,0,0,0,146,Low usage,pink
1396,Congaree NP,CONG,Southeast ,SC,2018,5,22489,0,89667,0,0,0,83,Low usage,pink
1397,Congaree NP,CONG,Southeast ,SC,2018,6,13120,0,54020,0,0,0,46,Low usage,pink
1398,Congaree NP,CONG,Southeast ,SC,2018,7,10544,0,37531,0,0,0,27,Low usage,pink
1399,Congaree NP,CONG,Southeast ,SC,2018,8,12348,0,45263,0,0,0,78,Low usage,pink
1400,Congaree NP,CONG,Southeast ,SC,2018,9,5675,0,22504,0,0,0,14,Low usage,pink
1401,Congaree NP,CONG,Southeast ,SC,2018,10,8870,0,41471,0,0,0,41,Low usage,pink
1402,Congaree NP,CONG,Southeast ,SC,2018,11,9691,0,48113,0,0,0,65,Low usage,pink
1403,Congaree NP,CONG,Southeast ,SC,2018,12,9416,0,33768,0,0,0,0,Low usage,pink
1404,Congaree NP,CONG,Southeast ,SC,2019,1,7000,0,23181,0,0,0,0,Low usage,pink
1405,Congaree NP,CONG,Southeast ,SC,2019,2,10910,0,43009,0,0,0,41,Low usage,pink
1406,Congaree NP,CONG,Southeast ,SC,2019,3,17121,0,87342,0,0,0,254,Low usage,pink
1407,Congaree NP,CONG,Southeast ,SC,2019,4,15408,0,69785,0,0,0,39,Low usage,pink
1408,Congaree NP,CONG,Southeast ,SC,2019,5,28786,0,117679,0,0,0,90,Usual usage,pink
1409,Congaree NP,CONG,Southeast ,SC,2019,6,13282,0,51126,0,0,0,18,Low usage,pink
1410,Congaree NP,CONG,Southeast ,SC,2019,7,10936,0,42187,0,0,0,20,Low usage,pink
1411,Congaree NP,CONG,Southeast ,SC,2019,8,11028,0,43083,0,0,0,24,Low usage,pink
1412,Congaree NP,CONG,Southeast ,SC,2019,9,8312,0,32235,0,0,0,53,Low usage,pink
1413,Congaree NP,CONG,Southeast ,SC,2019,10,13902,0,63287,0,0,0,141,Low usage,pink
1414,Congaree NP,CONG,Southeast ,SC,2019,11,11765,0,56876,0,0,0,141,Low usage,pink
1415,Congaree NP,CONG,Southeast ,SC,2019,12,10995,0,41166,0,0,0,60,Low usage,pink
1416,Congaree NP,CONG,Southeast ,SC,2020,1,9672,0,41175,0,0,0,8,Low usage,pink
1417,Congaree NP,CONG,Southeast ,SC,2020,2,10220,0,42301,0,0,0,1,Low usage,pink
1418,Congaree NP,CONG,Southeast ,SC,2020,3,10790,0,39169,0,0,0,10,Low usage,pink
1419,Congaree NP,CONG,Southeast ,SC,2020,4,0,0,0,0,0,0,0,Low usage,pink
1420,Congaree NP,CONG,Southeast ,SC,2020,5,140,0,419,0,0,0,0,Low usage,pink
1421,Congaree NP,CONG,Southeast ,SC,2020,6,4278,0,13475,0,0,0,32,Low usage,pink
1422,Congaree NP,CONG,Southeast ,SC,2020,7,12127,0,38360,0,0,0,99,Low usage,pink
1423,Congaree NP,CONG,Southeast ,SC,2020,8,9554,0,32403,0,0,0,108,Low usage,pink
1424,Congaree NP,CONG,Southeast ,SC,2020,9,11375,0,48925,0,0,0,94,Low usage,pink
1425,Congaree NP,CONG,Southeast ,SC,2020,10,19039,0,85698,0,0,0,176,Low usage,pink
1426,Congaree NP,CONG,Southeast ,SC,2020,11,17473,0,75798,0,0,0,152,Low usage,pink
1427,Congaree NP,CONG,Southeast ,SC,2020,12,14638,0,67113,0,0,0,44,Low usage,pink
1428,Congaree NP,CONG,Southeast ,SC,2021,1,14159,0,59218,0,0,0,82,Low usage,pink
1429,Congaree NP,CONG,Southeast ,SC,2021,2,14064,0,60233,0,0,0,70,Low usage,pink
1430,Congaree NP,CONG,Southeast ,SC,2021,3,22219,0,101896,0,0,0,191,Usual usage,pink
1431,Congaree NP,CONG,Southeast ,SC,2021,4,20036,0,85949,0,0,0,179,Low usage,pink
1432,Congaree NP,CONG,Southeast ,SC,2021,5,24978,0,102613,0,0,0,267,Usual usage,pink
1433,Congaree NP,CONG,Southeast ,SC,2021,6,18298,0,85535,0,0,0,152,Low usage,pink
1434,Congaree NP,CONG,Southeast ,SC,2021,7,16936,0,72709,0,0,0,80,Low usage,pink
1435,Congaree NP,CONG,Southeast ,SC,2021,8,12334,0,48283,0,0,0,38,Low usage,pink
1436,Congaree NP,CONG,Southeast ,SC,2021,9,17309,0,68047,0,0,0,75,Low usage,pink
1437,Congaree NP,CONG,Southeast ,SC,2021,10,19682,0,94707,0,0,0,123,Low usage,pink
1438,Congaree NP,CONG,Southeast ,SC,2021,11,17860,0,85000,0,0,0,88,Low usage,pink
1439,Congaree NP,CONG,Southeast ,SC,2021,12,17306,0,70959,0,0,0,71,Low usage,pink
1440,Crater Lake NP,CRLA,Pacific West ,OR,2012,1,7969,2100,29953,2100,0,0,103,Low usage,pink
1441,Crater Lake NP,CRLA,Pacific West ,OR,2012,2,5629,2400,21422,2400,0,0,86,Low usage,pink
1442,Crater Lake NP,CRLA,Pacific West ,OR,2012,3,4680,2800,19902,2800,0,0,176,Low usage,pink
1443,Crater Lake NP,CRLA,Pacific West ,OR,2012,4,27921,4800,100844,4800,0,0,156,Usual usage,pink
1444,Crater Lake NP,CRLA,Pacific West ,OR,2012,5,20402,4900,103923,4900,0,0,93,Usual usage,pink
1445,Crater Lake NP,CRLA,Pacific West ,OR,2012,6,55678,6100,349580,6100,0,0,41,Usual usage,pink
1446,Crater Lake NP,CRLA,Pacific West ,OR,2012,7,111194,6500,897035,6500,1262,0,407,High usage,pink
1447,Crater Lake NP,CRLA,Pacific West ,OR,2012,8,109410,3900,920688,3900,3012,0,661,High usage,pink
1448,Crater Lake NP,CRLA,Pacific West ,OR,2012,9,79574,4800,602689,4800,2178,0,240,High usage,pink
1449,Crater Lake NP,CRLA,Pacific West ,OR,2012,10,24794,3300,112779,3300,75,0,25,Usual usage,pink
1450,Crater Lake NP,CRLA,Pacific West ,OR,2012,11,0,3700,360,3700,0,0,18,Low usage,pink
1451,Crater Lake NP,CRLA,Pacific West ,OR,2012,12,0,4300,1200,4300,0,0,60,Low usage,pink
1452,Crater Lake NP,CRLA,Pacific West ,OR,2013,1,6325,2100,23497,2100,0,0,68,Low usage,pink
1453,Crater Lake NP,CRLA,Pacific West ,OR,2013,2,5566,2400,22621,2400,0,0,157,Low usage,pink
1454,Crater Lake NP,CRLA,Pacific West ,OR,2013,3,9637,2800,39569,2800,0,0,292,Low usage,pink
1455,Crater Lake NP,CRLA,Pacific West ,OR,2013,4,12903,4800,49620,4800,0,0,223,Low usage,pink
1456,Crater Lake NP,CRLA,Pacific West ,OR,2013,5,86716,4900,334033,4900,0,0,8,Usual usage,pink
1457,Crater Lake NP,CRLA,Pacific West ,OR,2013,6,70665,6100,462441,6100,0,0,189,Usual usage,pink
1458,Crater Lake NP,CRLA,Pacific West ,OR,2013,7,118819,6500,915154,6500,0,0,771,High usage,pink
1459,Crater Lake NP,CRLA,Pacific West ,OR,2013,8,110619,3900,1063287,3900,0,0,755,High usage,pink
1460,Crater Lake NP,CRLA,Pacific West ,OR,2013,9,76796,4800,538749,4800,0,0,393,High usage,pink
1461,Crater Lake NP,CRLA,Pacific West ,OR,2013,10,7018,3300,25604,3300,0,0,52,Low usage,pink
1462,Crater Lake NP,CRLA,Pacific West ,OR,2013,11,8645,3700,30758,3700,0,0,25,Low usage,pink
1463,Crater Lake NP,CRLA,Pacific West ,OR,2013,12,9318,4300,34393,4300,0,0,89,Low usage,pink
1464,Crater Lake NP,CRLA,Pacific West ,OR,2014,1,7501,2100,28495,2100,0,0,112,Low usage,pink
1465,Crater Lake NP,CRLA,Pacific West ,OR,2014,2,4592,2400,17772,2400,0,0,85,Low usage,pink
1466,Crater Lake NP,CRLA,Pacific West ,OR,2014,3,15767,2800,60784,2800,0,0,280,Low usage,pink
1467,Crater Lake NP,CRLA,Pacific West ,OR,2014,4,10125,4800,38318,4800,0,0,144,Low usage,pink
1468,Crater Lake NP,CRLA,Pacific West ,OR,2014,5,30492,4900,148952,4900,0,0,181,Usual usage,pink
1469,Crater Lake NP,CRLA,Pacific West ,OR,2014,6,76338,6100,521570,6100,0,0,153,High usage,pink
1470,Crater Lake NP,CRLA,Pacific West ,OR,2014,7,121701,6500,941734,6500,1158,0,811,High usage,pink
1471,Crater Lake NP,CRLA,Pacific West ,OR,2014,8,124944,3900,913098,3900,958,0,675,High usage,pink
1472,Crater Lake NP,CRLA,Pacific West ,OR,2014,9,87060,4800,615321,4800,815,0,225,High usage,pink
1473,Crater Lake NP,CRLA,Pacific West ,OR,2014,10,37254,3300,184220,3300,382,0,38,Usual usage,pink
1474,Crater Lake NP,CRLA,Pacific West ,OR,2014,11,9614,3700,34929,3700,0,0,64,Low usage,pink
1475,Crater Lake NP,CRLA,Pacific West ,OR,2014,12,10120,4300,38640,4300,0,0,161,Low usage,pink
1476,Crater Lake NP,CRLA,Pacific West ,OR,2015,1,10489,2100,39953,2100,0,0,162,Low usage,pink
1477,Crater Lake NP,CRLA,Pacific West ,OR,2015,2,8635,2400,33682,2400,0,0,173,Low usage,pink
1478,Crater Lake NP,CRLA,Pacific West ,OR,2015,3,13938,2800,54242,2800,0,0,273,Low usage,pink
1479,Crater Lake NP,CRLA,Pacific West ,OR,2015,4,16918,4800,63625,4800,0,0,171,Low usage,pink
1480,Crater Lake NP,CRLA,Pacific West ,OR,2015,5,48217,4900,274731,4900,0,0,224,Usual usage,pink
1481,Crater Lake NP,CRLA,Pacific West ,OR,2015,6,84679,6100,655525,6100,1420,0,291,High usage,pink
1482,Crater Lake NP,CRLA,Pacific West ,OR,2015,7,147623,6500,1021114,6500,1078,0,690,High usage,pink
1483,Crater Lake NP,CRLA,Pacific West ,OR,2015,8,97673,3900,849516,3900,2400,0,552,High usage,pink
1484,Crater Lake NP,CRLA,Pacific West ,OR,2015,9,128398,4800,786179,4800,1835,0,261,High usage,pink
1485,Crater Lake NP,CRLA,Pacific West ,OR,2015,10,42803,3300,195929,3300,815,0,191,Usual usage,pink
1486,Crater Lake NP,CRLA,Pacific West ,OR,2015,11,12769,3700,49251,3700,0,0,228,Low usage,pink
1487,Crater Lake NP,CRLA,Pacific West ,OR,2015,12,2570,4300,9737,4300,0,0,37,Low usage,pink
1488,Crater Lake NP,CRLA,Pacific West ,OR,2016,1,3112,2100,13472,2100,0,0,129,Low usage,pink
1489,Crater Lake NP,CRLA,Pacific West ,OR,2016,2,7170,2400,30595,2400,0,0,275,Low usage,pink
1490,Crater Lake NP,CRLA,Pacific West ,OR,2016,3,8961,2800,37724,2800,0,0,318,Low usage,pink
1491,Crater Lake NP,CRLA,Pacific West ,OR,2016,4,20389,4800,76082,4800,0,0,236,Low usage,pink
1492,Crater Lake NP,CRLA,Pacific West ,OR,2016,5,40627,4900,178674,4900,0,0,172,Usual usage,pink
1493,Crater Lake NP,CRLA,Pacific West ,OR,2016,6,122905,6100,687915,6100,0,0,266,High usage,pink
1494,Crater Lake NP,CRLA,Pacific West ,OR,2016,7,190231,6500,1170959,6500,1300,0,1099,High usage,pink
1495,Crater Lake NP,CRLA,Pacific West ,OR,2016,8,176895,3900,1129165,3900,2250,0,1102,High usage,pink
1496,Crater Lake NP,CRLA,Pacific West ,OR,2016,9,131760,4800,849996,4800,2070,0,728,High usage,pink
1497,Crater Lake NP,CRLA,Pacific West ,OR,2016,10,38985,3300,221555,3300,660,0,63,Usual usage,pink
1498,Crater Lake NP,CRLA,Pacific West ,OR,2016,11,10325,3700,38577,3700,0,0,122,Low usage,pink
1499,Crater Lake NP,CRLA,Pacific West ,OR,2016,12,4984,4300,21364,4300,0,0,196,Low usage,pink
1500,Crater Lake NP,CRLA,Pacific West ,OR,2017,1,1935,2100,9014,2100,0,0,112,Low usage,pink
1501,Crater Lake NP,CRLA,Pacific West ,OR,2017,2,1402,2400,8106,2400,0,0,160,Low usage,pink
1502,Crater Lake NP,CRLA,Pacific West ,OR,2017,3,8716,2800,37045,2800,0,0,327,Low usage,pink
1503,Crater Lake NP,CRLA,Pacific West ,OR,2017,4,15043,4800,58332,4800,0,0,284,Low usage,pink
1504,Crater Lake NP,CRLA,Pacific West ,OR,2017,5,38145,4900,172627,4900,0,0,184,Usual usage,pink
1505,Crater Lake NP,CRLA,Pacific West ,OR,2017,6,136567,6100,639212,6100,0,0,221,High usage,pink
1506,Crater Lake NP,CRLA,Pacific West ,OR,2017,7,208237,6500,1192082,6500,582,0,721,High usage,pink
1507,Crater Lake NP,CRLA,Pacific West ,OR,2017,8,157429,3900,988500,3900,2072,0,400,High usage,pink
1508,Crater Lake NP,CRLA,Pacific West ,OR,2017,9,84340,4800,497900,4800,1588,0,133,Usual usage,pink
1509,Crater Lake NP,CRLA,Pacific West ,OR,2017,10,41231,3300,178506,3300,75,0,58,Usual usage,pink
1510,Crater Lake NP,CRLA,Pacific West ,OR,2017,11,9687,3700,34666,3700,0,0,38,Low usage,pink
1511,Crater Lake NP,CRLA,Pacific West ,OR,2017,12,9017,4300,35819,4300,0,0,213,Low usage,pink
1512,Crater Lake NP,CRLA,Pacific West ,OR,2018,1,9220,2100,35209,2100,0,0,147,Low usage,pink
1513,Crater Lake NP,CRLA,Pacific West ,OR,2018,2,8000,2400,31881,2400,0,0,194,Low usage,pink
1514,Crater Lake NP,CRLA,Pacific West ,OR,2018,3,11143,2800,45861,2800,0,0,343,Low usage,pink
1515,Crater Lake NP,CRLA,Pacific West ,OR,2018,4,19790,4800,73386,4800,0,0,206,Low usage,pink
1516,Crater Lake NP,CRLA,Pacific West ,OR,2018,5,52298,4900,229860,4900,0,0,155,Usual usage,pink
1517,Crater Lake NP,CRLA,Pacific West ,OR,2018,6,110842,6100,639914,6100,0,0,297,High usage,pink
1518,Crater Lake NP,CRLA,Pacific West ,OR,2018,7,179570,6500,1116978,6500,2725,0,408,High usage,pink
1519,Crater Lake NP,CRLA,Pacific West ,OR,2018,8,134628,3900,879672,3900,2052,0,325,High usage,pink
1520,Crater Lake NP,CRLA,Pacific West ,OR,2018,9,110911,4800,719155,4800,1962,0,257,High usage,pink
1521,Crater Lake NP,CRLA,Pacific West ,OR,2018,10,58308,3300,238862,3300,0,0,136,Usual usage,pink
1522,Crater Lake NP,CRLA,Pacific West ,OR,2018,11,21309,3700,75702,3700,0,0,56,Low usage,pink
1523,Crater Lake NP,CRLA,Pacific West ,OR,2018,12,4640,4300,17440,4300,0,0,60,Low usage,pink
1524,Crater Lake NP,CRLA,Pacific West ,OR,2019,1,3120,2100,12920,2100,0,0,100,Low usage,pink
1525,Crater Lake NP,CRLA,Pacific West ,OR,2019,2,2436,2400,9927,2400,0,0,70,Low usage,pink
1526,Crater Lake NP,CRLA,Pacific West ,OR,2019,3,4800,2800,22080,2800,0,0,264,Low usage,pink
1527,Crater Lake NP,CRLA,Pacific West ,OR,2019,4,15898,4800,59422,4800,0,0,189,Low usage,pink
1528,Crater Lake NP,CRLA,Pacific West ,OR,2019,5,44808,4900,173020,4900,0,0,128,Usual usage,pink
1529,Crater Lake NP,CRLA,Pacific West ,OR,2019,6,103442,6100,522672,6100,0,0,130,High usage,pink
1530,Crater Lake NP,CRLA,Pacific West ,OR,2019,7,201191,6500,906149,6500,1330,0,472,High usage,pink
1531,Crater Lake NP,CRLA,Pacific West ,OR,2019,8,163472,3900,830283,3900,1678,0,595,High usage,pink
1532,Crater Lake NP,CRLA,Pacific West ,OR,2019,9,98266,4800,583916,4800,1178,0,288,High usage,pink
1533,Crater Lake NP,CRLA,Pacific West ,OR,2019,10,41635,3300,199777,3300,508,0,72,Usual usage,pink
1534,Crater Lake NP,CRLA,Pacific West ,OR,2019,11,16843,3700,60071,3700,0,0,56,Low usage,pink
1535,Crater Lake NP,CRLA,Pacific West ,OR,2019,12,8601,4300,31545,4300,0,0,72,Low usage,pink
1536,Crater Lake NP,CRLA,Pacific West ,OR,2020,1,3492,2100,13181,2100,0,0,48,Low usage,pink
1537,Crater Lake NP,CRLA,Pacific West ,OR,2020,2,3351,2400,14650,2400,0,0,146,Low usage,pink
1538,Crater Lake NP,CRLA,Pacific West ,OR,2020,3,5304,2800,21644,2800,0,0,154,Low usage,pink
1539,Crater Lake NP,CRLA,Pacific West ,OR,2020,4,686,4800,2462,4800,0,0,3,Low usage,pink
1540,Crater Lake NP,CRLA,Pacific West ,OR,2020,5,814,4900,2848,4900,0,0,0,Low usage,pink
1541,Crater Lake NP,CRLA,Pacific West ,OR,2020,6,59731,6100,266227,6100,0,0,404,Usual usage,pink
1542,Crater Lake NP,CRLA,Pacific West ,OR,2020,7,209678,6500,974413,6500,0,0,836,High usage,pink
1543,Crater Lake NP,CRLA,Pacific West ,OR,2020,8,222368,3900,1026295,3900,0,0,746,High usage,pink
1544,Crater Lake NP,CRLA,Pacific West ,OR,2020,9,59093,4800,409821,4800,0,0,322,Usual usage,pink
1545,Crater Lake NP,CRLA,Pacific West ,OR,2020,10,61613,3300,262189,3300,0,0,204,Usual usage,pink
1546,Crater Lake NP,CRLA,Pacific West ,OR,2020,11,18270,3700,64945,3700,0,0,50,Low usage,pink
1547,Crater Lake NP,CRLA,Pacific West ,OR,2020,12,26100,4300,95790,4300,0,0,222,Low usage,pink
1548,Crater Lake NP,CRLA,Pacific West ,OR,2021,1,8026,2100,30492,2100,0,0,120,Low usage,pink
1549,Crater Lake NP,CRLA,Pacific West ,OR,2021,2,7803,2400,30369,2400,0,0,153,Low usage,pink
1550,Crater Lake NP,CRLA,Pacific West ,OR,2021,3,15312,2800,60832,2800,0,0,362,Low usage,pink
