,ParkName,UNIT_CODE,Region,State,Year,Month,RecHours,NonRecHours
5497,North Cascades NP,NOCA,Pacific West ,WA,2020,2,44,0
5498,North Cascades NP,NOCA,Pacific West ,WA,2020,3,616,0
5499,North Cascades NP,NOCA,Pacific West ,WA,2020,4,0,0
5500,North Cascades NP,NOCA,Pacific West ,WA,2020,5,0,0
5501,North Cascades NP,NOCA,Pacific West ,WA,2020,6,21050,0
5502,North Cascades NP,NOCA,Pacific West ,WA,2020,7,149538,0
5503,North Cascades NP,NOCA,Pacific West ,WA,2020,8,254300,0
5504,North Cascades NP,NOCA,Pacific West ,WA,2020,9,105030,0
5505,North Cascades NP,NOCA,Pacific West ,WA,2020,10,24454,0
5506,North Cascades NP,NOCA,Pacific West ,WA,2020,11,418,0
5507,North Cascades NP,NOCA,Pacific West ,WA,2020,12,66,0
5508,North Cascades NP,NOCA,Pacific West ,WA,2021,1,2220,0
5509,North Cascades NP,NOCA,Pacific West ,WA,2021,2,1472,0
5510,North Cascades NP,NOCA,Pacific West ,WA,2021,3,924,0
5511,North Cascades NP,NOCA,Pacific West ,WA,2021,4,1056,0
5512,North Cascades NP,NOCA,Pacific West ,WA,2021,5,7948,0
5513,North Cascades NP,NOCA,Pacific West ,WA,2021,6,30110,0
5514,North Cascades NP,NOCA,Pacific West ,WA,2021,7,136508,0
5515,North Cascades NP,NOCA,Pacific West ,WA,2021,8,71964,0
5516,North Cascades NP,NOCA,Pacific West ,WA,2021,9,68448,0
5517,North Cascades NP,NOCA,Pacific West ,WA,2021,10,16400,0
5518,North Cascades NP,NOCA,Pacific West ,WA,2021,11,812,0
5519,North Cascades NP,NOCA,Pacific West ,WA,2021,12,0,0
5520,Olympic NP,OLYM,Pacific West ,WA,2012,1,216570,44120
5521,Olympic NP,OLYM,Pacific West ,WA,2012,2,291301,51304
5522,Olympic NP,OLYM,Pacific West ,WA,2012,3,361352,65548
5523,Olympic NP,OLYM,Pacific West ,WA,2012,4,552873,72241
5524,Olympic NP,OLYM,Pacific West ,WA,2012,5,1081292,92239
5525,Olympic NP,OLYM,Pacific West ,WA,2012,6,1212021,64613
5526,Olympic NP,OLYM,Pacific West ,WA,2012,7,3094779,100631
5527,Olympic NP,OLYM,Pacific West ,WA,2012,8,3314506,33624
5528,Olympic NP,OLYM,Pacific West ,WA,2012,9,2087559,96476
5529,Olympic NP,OLYM,Pacific West ,WA,2012,10,608414,73790
5530,Olympic NP,OLYM,Pacific West ,WA,2012,11,318473,55938
5531,Olympic NP,OLYM,Pacific West ,WA,2012,12,292572,56984
5532,Olympic NP,OLYM,Pacific West ,WA,2013,1,242315,55094
5533,Olympic NP,OLYM,Pacific West ,WA,2013,2,299626,56259
5534,Olympic NP,OLYM,Pacific West ,WA,2013,3,426211,68333
5535,Olympic NP,OLYM,Pacific West ,WA,2013,4,531350,90188
5536,Olympic NP,OLYM,Pacific West ,WA,2013,5,1083825,84098
5537,Olympic NP,OLYM,Pacific West ,WA,2013,6,1610971,102077
5538,Olympic NP,OLYM,Pacific West ,WA,2013,7,2964639,113558
5539,Olympic NP,OLYM,Pacific West ,WA,2013,8,3739673,43138
5540,Olympic NP,OLYM,Pacific West ,WA,2013,9,1796213,96476
5541,Olympic NP,OLYM,Pacific West ,WA,2013,10,366008,76782
5542,Olympic NP,OLYM,Pacific West ,WA,2013,11,324009,72768
5543,Olympic NP,OLYM,Pacific West ,WA,2013,12,352756,54455
5544,Olympic NP,OLYM,Pacific West ,WA,2014,1,241225,57981
5545,Olympic NP,OLYM,Pacific West ,WA,2014,2,225438,63281
5546,Olympic NP,OLYM,Pacific West ,WA,2014,3,438987,64907
5547,Olympic NP,OLYM,Pacific West ,WA,2014,4,657130,82221
5548,Olympic NP,OLYM,Pacific West ,WA,2014,5,1234584,88235
5549,Olympic NP,OLYM,Pacific West ,WA,2014,6,1953705,103440
5550,Olympic NP,OLYM,Pacific West ,WA,2014,7,3425903,122449
5551,Olympic NP,OLYM,Pacific West ,WA,2014,8,3822354,46336
5552,Olympic NP,OLYM,Pacific West ,WA,2014,9,2028629,85678
5553,Olympic NP,OLYM,Pacific West ,WA,2014,10,500249,69639
5554,Olympic NP,OLYM,Pacific West ,WA,2014,11,315891,43741
5555,Olympic NP,OLYM,Pacific West ,WA,2014,12,286263,39583
5556,Olympic NP,OLYM,Pacific West ,WA,2015,1,252110,57378
5557,Olympic NP,OLYM,Pacific West ,WA,2015,2,385587,64766
5558,Olympic NP,OLYM,Pacific West ,WA,2015,3,475475,60113
5559,Olympic NP,OLYM,Pacific West ,WA,2015,4,672636,91273
5560,Olympic NP,OLYM,Pacific West ,WA,2015,5,1194683,54792
5561,Olympic NP,OLYM,Pacific West ,WA,2015,6,2530472,135044
5562,Olympic NP,OLYM,Pacific West ,WA,2015,7,3309873,100623
5563,Olympic NP,OLYM,Pacific West ,WA,2015,8,3583370,33950
5564,Olympic NP,OLYM,Pacific West ,WA,2015,9,1978843,64886
5565,Olympic NP,OLYM,Pacific West ,WA,2015,10,691583,48920
5566,Olympic NP,OLYM,Pacific West ,WA,2015,11,277914,66991
5567,Olympic NP,OLYM,Pacific West ,WA,2015,12,262020,40638
5568,Olympic NP,OLYM,Pacific West ,WA,2016,1,300029,41832
5569,Olympic NP,OLYM,Pacific West ,WA,2016,2,350985,59799
5570,Olympic NP,OLYM,Pacific West ,WA,2016,3,480782,63141
5571,Olympic NP,OLYM,Pacific West ,WA,2016,4,691073,82396
5572,Olympic NP,OLYM,Pacific West ,WA,2016,5,1487186,91983
5573,Olympic NP,OLYM,Pacific West ,WA,2016,6,2552394,89154
5574,Olympic NP,OLYM,Pacific West ,WA,2016,7,3335172,104975
5575,Olympic NP,OLYM,Pacific West ,WA,2016,8,4314967,37210
5576,Olympic NP,OLYM,Pacific West ,WA,2016,9,2055141,66995
5577,Olympic NP,OLYM,Pacific West ,WA,2016,10,477410,50640
5578,Olympic NP,OLYM,Pacific West ,WA,2016,11,328049,70194
5579,Olympic NP,OLYM,Pacific West ,WA,2016,12,284038,41944
5580,Olympic NP,OLYM,Pacific West ,WA,2017,1,261707,41975
5581,Olympic NP,OLYM,Pacific West ,WA,2017,2,293495,59840
5582,Olympic NP,OLYM,Pacific West ,WA,2017,3,402846,54045
5583,Olympic NP,OLYM,Pacific West ,WA,2017,4,859325,102678
5584,Olympic NP,OLYM,Pacific West ,WA,2017,5,1673692,95763
5585,Olympic NP,OLYM,Pacific West ,WA,2017,6,2680291,102618
5586,Olympic NP,OLYM,Pacific West ,WA,2017,7,3716666,79141
5587,Olympic NP,OLYM,Pacific West ,WA,2017,8,4392740,31087
5588,Olympic NP,OLYM,Pacific West ,WA,2017,9,2425106,60771
5589,Olympic NP,OLYM,Pacific West ,WA,2017,10,706295,44456
5590,Olympic NP,OLYM,Pacific West ,WA,2017,11,219677,62494
5591,Olympic NP,OLYM,Pacific West ,WA,2017,12,244365,42551
5592,Olympic NP,OLYM,Pacific West ,WA,2018,1,422087,50848
5593,Olympic NP,OLYM,Pacific West ,WA,2018,2,284233,67582
5594,Olympic NP,OLYM,Pacific West ,WA,2018,3,345261,50596
5595,Olympic NP,OLYM,Pacific West ,WA,2018,4,717810,97064
5596,Olympic NP,OLYM,Pacific West ,WA,2018,5,1672741,83675
5597,Olympic NP,OLYM,Pacific West ,WA,2018,6,2689053,85887
5598,Olympic NP,OLYM,Pacific West ,WA,2018,7,3575226,72316
5599,Olympic NP,OLYM,Pacific West ,WA,2018,8,4329819,29087
5600,Olympic NP,OLYM,Pacific West ,WA,2018,9,2276976,51816
5601,Olympic NP,OLYM,Pacific West ,WA,2018,10,759275,39895
5602,Olympic NP,OLYM,Pacific West ,WA,2018,11,270234,53484
5603,Olympic NP,OLYM,Pacific West ,WA,2018,12,231710,46561
5604,Olympic NP,OLYM,Pacific West ,WA,2019,1,187067,43841
5605,Olympic NP,OLYM,Pacific West ,WA,2019,2,200537,61637
5606,Olympic NP,OLYM,Pacific West ,WA,2019,3,406899,49425
5607,Olympic NP,OLYM,Pacific West ,WA,2019,4,690445,94405
5608,Olympic NP,OLYM,Pacific West ,WA,2019,5,1559586,83447
5609,Olympic NP,OLYM,Pacific West ,WA,2019,6,2936236,86405
5610,Olympic NP,OLYM,Pacific West ,WA,2019,7,3425867,75007
5611,Olympic NP,OLYM,Pacific West ,WA,2019,8,3811804,30117
5612,Olympic NP,OLYM,Pacific West ,WA,2019,9,2383195,43366
5613,Olympic NP,OLYM,Pacific West ,WA,2019,10,699451,44246
5614,Olympic NP,OLYM,Pacific West ,WA,2019,11,325484,53296
5615,Olympic NP,OLYM,Pacific West ,WA,2019,12,272476,53328
5616,Olympic NP,OLYM,Pacific West ,WA,2020,1,169169,63777
5617,Olympic NP,OLYM,Pacific West ,WA,2020,2,217706,55445
5618,Olympic NP,OLYM,Pacific West ,WA,2020,3,426962,47755
5619,Olympic NP,OLYM,Pacific West ,WA,2020,4,52919,61581
5620,Olympic NP,OLYM,Pacific West ,WA,2020,5,135748,32235
5621,Olympic NP,OLYM,Pacific West ,WA,2020,6,579274,64256
5622,Olympic NP,OLYM,Pacific West ,WA,2020,7,3491205,78388
5623,Olympic NP,OLYM,Pacific West ,WA,2020,8,4381588,22466
5624,Olympic NP,OLYM,Pacific West ,WA,2020,9,2657064,39283
5625,Olympic NP,OLYM,Pacific West ,WA,2020,10,917650,43849
5626,Olympic NP,OLYM,Pacific West ,WA,2020,11,399673,46008
5627,Olympic NP,OLYM,Pacific West ,WA,2020,12,341835,49544
5628,Olympic NP,OLYM,Pacific West ,WA,2021,1,246063,60818
5629,Olympic NP,OLYM,Pacific West ,WA,2021,2,246917,54249
5630,Olympic NP,OLYM,Pacific West ,WA,2021,3,450839,41145
5631,Olympic NP,OLYM,Pacific West ,WA,2021,4,579556,50844
5632,Olympic NP,OLYM,Pacific West ,WA,2021,5,822113,31513
5633,Olympic NP,OLYM,Pacific West ,WA,2021,6,1889857,65346
5634,Olympic NP,OLYM,Pacific West ,WA,2021,7,4077405,78861
5635,Olympic NP,OLYM,Pacific West ,WA,2021,8,4814627,27340
5636,Olympic NP,OLYM,Pacific West ,WA,2021,9,2450288,41953
5637,Olympic NP,OLYM,Pacific West ,WA,2021,10,717746,48174
5638,Olympic NP,OLYM,Pacific West ,WA,2021,11,312370,52030
5639,Olympic NP,OLYM,Pacific West ,WA,2021,12,269885,54014
5640,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,1,52429,10
5641,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,2,51801,10
5642,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,3,142461,10
5643,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,4,92864,10
5644,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,5,159714,10
5645,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,6,250750,10
5646,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,7,261536,10
5647,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,8,211637,10
5648,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,9,152950,10
5649,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,10,151846,10
5650,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,11,77860,10
5651,Petrified Forest NP,PEFO,Intermountain ,AZ,2012,12,60693,10
5652,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,1,49685,10
5653,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,2,53939,10
5654,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,3,146429,10
5655,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,4,138599,10
5656,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,5,171040,10
5657,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,6,251440,10
5658,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,7,288913,10
5659,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,8,212266,10
5660,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,9,155826,10
5661,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,10,64474,10
5662,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,11,55273,10
5663,Petrified Forest NP,PEFO,Intermountain ,AZ,2013,12,30622,10
5664,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,1,52361,10
5665,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,2,62213,10
5666,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,3,153527,10
5667,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,4,170086,10
5668,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,5,242551,10
5669,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,6,283180,10
5670,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,7,290036,10
5671,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,8,245468,10
5672,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,9,167285,10
5673,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,10,248488,10
5674,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,11,96779,10
5675,Petrified Forest NP,PEFO,Intermountain ,AZ,2014,12,87112,10
5676,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,1,48580,10
5677,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,2,83878,10
5678,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,3,178881,10
5679,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,4,181886,10
5680,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,5,215285,10
5681,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,6,302249,10
5682,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,7,328965,10
5683,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,8,225893,10
5684,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,9,174200,10
5685,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,10,123429,10
5686,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,11,75879,10
5687,Petrified Forest NP,PEFO,Intermountain ,AZ,2015,12,82864,10
5688,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,1,42280,10
5689,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,2,54715,10
5690,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,3,120027,10
5691,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,4,131690,10
5692,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,5,141421,10
5693,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,6,235633,10
5694,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,7,263051,10
5695,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,8,173469,10
5696,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,9,138560,10
5697,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,10,129429,10
5698,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,11,78274,10
5699,Petrified Forest NP,PEFO,Intermountain ,AZ,2016,12,61584,10
5700,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,1,62781,10
5701,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,2,59828,10
5702,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,3,156820,10
5703,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,4,144414,10
5704,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,5,174631,10
5705,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,6,224266,10
5706,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,7,224353,10
5707,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,8,193487,10
5708,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,9,132926,10
5709,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,10,174395,10
5710,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,11,109531,10
5711,Petrified Forest NP,PEFO,Intermountain ,AZ,2017,12,75409,10
5712,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,1,62870,10
5713,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,2,82492,10
5714,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,3,147530,10
5715,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,4,158392,10
5716,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,5,191435,10
5717,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,6,275122,10
5718,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,7,209381,10
5719,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,8,167085,10
5720,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,9,152351,10
5721,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,10,141638,10
5722,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,11,79857,10
5723,Petrified Forest NP,PEFO,Intermountain ,AZ,2018,12,57125,10
5724,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,1,32513,10
5725,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,2,52385,10
5726,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,3,150944,10
5727,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,4,155947,10
5728,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,5,193431,10
5729,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,6,247605,10
5730,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,7,235648,10
5731,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,8,160018,10
5732,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,9,145947,10
5733,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,10,155612,10
5734,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,11,85172,10
5735,Petrified Forest NP,PEFO,Intermountain ,AZ,2019,12,85927,10
5736,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,1,68458,10
5737,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,2,72236,10
5738,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,3,106610,10
5739,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,4,0,10
5740,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,5,2100,10
5741,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,6,94915,10
5742,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,7,110909,10
5743,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,8,97198,10
5744,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,9,91383,10
5745,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,10,128793,10
5746,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,11,95022,10
5747,Petrified Forest NP,PEFO,Intermountain ,AZ,2020,12,74360,10
5748,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,1,58317,10
5749,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,2,52493,10
5750,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,3,139013,10
5751,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,4,92564,10
5752,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,5,150121,10
5753,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,6,192138,10
5754,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,7,177889,10
5755,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,8,140651,10
5756,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,9,123531,10
5757,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,10,158692,10
5758,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,11,99485,10
5759,Petrified Forest NP,PEFO,Intermountain ,AZ,2021,12,67639,10
5760,Pinnacles NP,PINN,Pacific West ,CA,2012,1,47342,0
5761,Pinnacles NP,PINN,Pacific West ,CA,2012,2,49560,0
5762,Pinnacles NP,PINN,Pacific West ,CA,2012,3,66628,0
5763,Pinnacles NP,PINN,Pacific West ,CA,2012,4,95460,0
5764,Pinnacles NP,PINN,Pacific West ,CA,2012,5,71633,0
5765,Pinnacles NP,PINN,Pacific West ,CA,2012,6,60213,0
5766,Pinnacles NP,PINN,Pacific West ,CA,2012,7,64456,0
5767,Pinnacles NP,PINN,Pacific West ,CA,2012,8,58022,0
5768,Pinnacles NP,PINN,Pacific West ,CA,2012,9,30672,0
5769,Pinnacles NP,PINN,Pacific West ,CA,2012,10,92388,0
5770,Pinnacles NP,PINN,Pacific West ,CA,2012,11,83229,0
5771,Pinnacles NP,PINN,Pacific West ,CA,2012,12,94690,0
5772,Pinnacles NP,PINN,Pacific West ,CA,2013,1,62658,0
5773,Pinnacles NP,PINN,Pacific West ,CA,2013,2,65374,0
5774,Pinnacles NP,PINN,Pacific West ,CA,2013,3,87784,0
5775,Pinnacles NP,PINN,Pacific West ,CA,2013,4,124872,0
5776,Pinnacles NP,PINN,Pacific West ,CA,2013,5,94283,0
5777,Pinnacles NP,PINN,Pacific West ,CA,2013,6,79465,0
5778,Pinnacles NP,PINN,Pacific West ,CA,2013,7,84978,0
5779,Pinnacles NP,PINN,Pacific West ,CA,2013,8,76619,0
5780,Pinnacles NP,PINN,Pacific West ,CA,2013,9,41093,0
5781,Pinnacles NP,PINN,Pacific West ,CA,2013,10,53795,0
5782,Pinnacles NP,PINN,Pacific West ,CA,2013,11,51600,0
5783,Pinnacles NP,PINN,Pacific West ,CA,2013,12,45080,0
5784,Pinnacles NP,PINN,Pacific West ,CA,2014,1,55927,0
5785,Pinnacles NP,PINN,Pacific West ,CA,2014,2,55054,0
5786,Pinnacles NP,PINN,Pacific West ,CA,2014,3,74420,0
5787,Pinnacles NP,PINN,Pacific West ,CA,2014,4,96116,0
5788,Pinnacles NP,PINN,Pacific West ,CA,2014,5,77265,0
5789,Pinnacles NP,PINN,Pacific West ,CA,2014,6,60100,0
5790,Pinnacles NP,PINN,Pacific West ,CA,2014,7,56336,0
5791,Pinnacles NP,PINN,Pacific West ,CA,2014,8,55085,0
5792,Pinnacles NP,PINN,Pacific West ,CA,2014,9,47208,0
5793,Pinnacles NP,PINN,Pacific West ,CA,2014,10,39682,0
5794,Pinnacles NP,PINN,Pacific West ,CA,2014,11,43865,0
5795,Pinnacles NP,PINN,Pacific West ,CA,2014,12,47516,0
5796,Pinnacles NP,PINN,Pacific West ,CA,2015,1,65016,0
5797,Pinnacles NP,PINN,Pacific West ,CA,2015,2,63437,0
5798,Pinnacles NP,PINN,Pacific West ,CA,2015,3,86141,0
5799,Pinnacles NP,PINN,Pacific West ,CA,2015,4,93751,0
5800,Pinnacles NP,PINN,Pacific West ,CA,2015,5,80872,0
5801,Pinnacles NP,PINN,Pacific West ,CA,2015,6,58464,0
5802,Pinnacles NP,PINN,Pacific West ,CA,2015,7,65872,0
5803,Pinnacles NP,PINN,Pacific West ,CA,2015,8,47369,0
5804,Pinnacles NP,PINN,Pacific West ,CA,2015,9,38476,0
5805,Pinnacles NP,PINN,Pacific West ,CA,2015,10,44523,0
5806,Pinnacles NP,PINN,Pacific West ,CA,2015,11,46393,0
5807,Pinnacles NP,PINN,Pacific West ,CA,2015,12,48703,0
5808,Pinnacles NP,PINN,Pacific West ,CA,2016,1,46973,0
5809,Pinnacles NP,PINN,Pacific West ,CA,2016,2,71809,0
5810,Pinnacles NP,PINN,Pacific West ,CA,2016,3,88000,0
5811,Pinnacles NP,PINN,Pacific West ,CA,2016,4,96455,0
5812,Pinnacles NP,PINN,Pacific West ,CA,2016,5,83425,0
5813,Pinnacles NP,PINN,Pacific West ,CA,2016,6,62686,0
5814,Pinnacles NP,PINN,Pacific West ,CA,2016,7,67281,0
5815,Pinnacles NP,PINN,Pacific West ,CA,2016,8,59798,0
5816,Pinnacles NP,PINN,Pacific West ,CA,2016,9,48133,0
5817,Pinnacles NP,PINN,Pacific West ,CA,2016,10,38249,0
5818,Pinnacles NP,PINN,Pacific West ,CA,2016,11,50355,0
5819,Pinnacles NP,PINN,Pacific West ,CA,2016,12,58229,0
5820,Pinnacles NP,PINN,Pacific West ,CA,2017,1,45802,0
5821,Pinnacles NP,PINN,Pacific West ,CA,2017,2,48255,0
5822,Pinnacles NP,PINN,Pacific West ,CA,2017,3,102523,0
5823,Pinnacles NP,PINN,Pacific West ,CA,2017,4,124748,0
5824,Pinnacles NP,PINN,Pacific West ,CA,2017,5,88862,0
5825,Pinnacles NP,PINN,Pacific West ,CA,2017,6,73436,0
5826,Pinnacles NP,PINN,Pacific West ,CA,2017,7,74173,0
5827,Pinnacles NP,PINN,Pacific West ,CA,2017,8,56716,0
5828,Pinnacles NP,PINN,Pacific West ,CA,2017,9,45813,0
5829,Pinnacles NP,PINN,Pacific West ,CA,2017,10,56657,0
5830,Pinnacles NP,PINN,Pacific West ,CA,2017,11,55641,0
5831,Pinnacles NP,PINN,Pacific West ,CA,2017,12,63627,0
5832,Pinnacles NP,PINN,Pacific West ,CA,2018,1,56963,0
5833,Pinnacles NP,PINN,Pacific West ,CA,2018,2,67396,0
5834,Pinnacles NP,PINN,Pacific West ,CA,2018,3,79945,0
5835,Pinnacles NP,PINN,Pacific West ,CA,2018,4,92914,0
5836,Pinnacles NP,PINN,Pacific West ,CA,2018,5,88575,0
5837,Pinnacles NP,PINN,Pacific West ,CA,2018,6,96287,0
5838,Pinnacles NP,PINN,Pacific West ,CA,2018,7,46341,0
5839,Pinnacles NP,PINN,Pacific West ,CA,2018,8,53853,0
5840,Pinnacles NP,PINN,Pacific West ,CA,2018,9,47306,0
5841,Pinnacles NP,PINN,Pacific West ,CA,2018,10,49460,0
5842,Pinnacles NP,PINN,Pacific West ,CA,2018,11,56757,0
5843,Pinnacles NP,PINN,Pacific West ,CA,2018,12,59293,0
5844,Pinnacles NP,PINN,Pacific West ,CA,2019,1,4010,0
5845,Pinnacles NP,PINN,Pacific West ,CA,2019,2,42095,0
5846,Pinnacles NP,PINN,Pacific West ,CA,2019,3,87993,0
5847,Pinnacles NP,PINN,Pacific West ,CA,2019,4,58353,0
5848,Pinnacles NP,PINN,Pacific West ,CA,2019,5,69785,0
5849,Pinnacles NP,PINN,Pacific West ,CA,2019,6,68166,0
5850,Pinnacles NP,PINN,Pacific West ,CA,2019,7,46823,0
5851,Pinnacles NP,PINN,Pacific West ,CA,2019,8,59704,0
5852,Pinnacles NP,PINN,Pacific West ,CA,2019,9,50662,0
5853,Pinnacles NP,PINN,Pacific West ,CA,2019,10,50339,0
5854,Pinnacles NP,PINN,Pacific West ,CA,2019,11,53012,0
5855,Pinnacles NP,PINN,Pacific West ,CA,2019,12,43594,0
5856,Pinnacles NP,PINN,Pacific West ,CA,2020,1,116524,0
5857,Pinnacles NP,PINN,Pacific West ,CA,2020,2,118284,0
5858,Pinnacles NP,PINN,Pacific West ,CA,2020,3,106730,0
5859,Pinnacles NP,PINN,Pacific West ,CA,2020,4,51175,0
5860,Pinnacles NP,PINN,Pacific West ,CA,2020,5,87822,0
5861,Pinnacles NP,PINN,Pacific West ,CA,2020,6,109883,0
5862,Pinnacles NP,PINN,Pacific West ,CA,2020,7,97830,0
5863,Pinnacles NP,PINN,Pacific West ,CA,2020,8,78938,0
5864,Pinnacles NP,PINN,Pacific West ,CA,2020,9,61300,0
5865,Pinnacles NP,PINN,Pacific West ,CA,2020,10,108589,0
5866,Pinnacles NP,PINN,Pacific West ,CA,2020,11,144746,0
5867,Pinnacles NP,PINN,Pacific West ,CA,2020,12,92889,0
5868,Pinnacles NP,PINN,Pacific West ,CA,2021,1,123873,0
5869,Pinnacles NP,PINN,Pacific West ,CA,2021,2,164763,0
5870,Pinnacles NP,PINN,Pacific West ,CA,2021,3,213979,0
5871,Pinnacles NP,PINN,Pacific West ,CA,2021,4,224404,0
5872,Pinnacles NP,PINN,Pacific West ,CA,2021,5,224239,0
